word,home_row_score,bigram_bonus,frequency_score,movement_cost
includes,15,0,140,23
recommended,10,0,223,32
viewed,5,0,120,16
composition,5,0,197,60
overheard,10,0,193,29
Ohio,0,0,62,9
desperation,15,0,247,42
sweating,10,0,163,21
owing,0,0,77,21
collecting,10,0,176,36
uncertainty,5,0,219,39
Hudson,10,0,83,30
clan,10,0,65,12
harmless,20,0,156,21
wearily,10,0,127,16
units,5,0,96,22
cliffs,20,0,74,15
essentially,25,0,237,31
packet,10,10,106,21
admirable,20,0,163,31
fold,15,0,54,13
varied,10,0,117,14
rag,5,0,49,4
submit,5,0,87,24
reminds,10,0,136,23
claws,15,0,71,15
barked,15,0,100,12
thirst,5,0,130,24
reproach,5,0,153,28
gleamed,15,0,139,18
climate,10,0,138,23
legged,10,0,113,12
resisted,15,0,193,24
hunted,5,0,125,22
Jefferson,15,0,169,28
hearty,5,0,132,12
ensure,5,0,142,14
draft,15,0,89,11
multitude,10,0,162,25
circular,10,0,118,34
spectacles,20,0,200,42
admiring,10,0,131,28
yielded,15,0,141,18
thieves,5,0,164,26
helicopter,5,0,209,36
Alec,5,0,59,14
expectations,10,0,252,52
overnight,0,0,174,38
Wallace,20,0,120,15
outstretched,10,0,265,25
Diane,5,0,104,19
removing,0,0,136,38
Kay,5,0,30,6
gender,5,0,133,10
neighbour,0,0,157,30
Ernest,5,0,122,17
Venice,0,0,126,25
sends,15,0,109,8
erected,5,0,181,13
Turner,0,0,103,18
Eliot,5,0,83,13
beams,10,0,93,7
salvation,20,0,174,31
attic,5,0,108,16
surveyed,10,0,143,23
unfamiliar,20,0,163,37
sobbed,10,0,101,21
everyday,10,0,146,21
seeds,15,0,127,4
Andrea,10,0,114,8
bathed,10,0,125,14
battles,15,0,153,15
convey,0,0,98,24
Madison,15,0,120,32
esteem,5,0,168,11
adds,20,0,69,3
crude,5,0,85,13
imposed,10,0,126,30
eighteenth,0,0,252,33
composure,5,0,150,47
Marion,5,0,106,18
Natalie,15,0,147,23
Eliza,10,0,58,16
hurled,10,0,107,20
lent,5,0,98,13
tastes,15,0,155,14
haze,5,0,81,3
colony,5,0,92,30
refusal,20,20,127,20
formation,10,0,170,33
hospitality,15,0,204,48
machinery,5,0,161,22
weeds,10,0,115,3
sobs,10,0,65,18
exhaustion,10,0,199,33
policemen,5,0,173,26
pacing,5,0,86,26
operating,5,0,183,29
plains,15,0,103,27
loan,10,0,79,12
dozens,10,0,113,23
Jackie,10,10,94,13
leaping,10,0,128,28
Lauren,5,0,109,14
plague,10,0,95,21
rod,5,0,53,12
horrified,10,0,176,34
sob,5,0,46,17
Evans,10,0,67,1
sustained,20,0,190,41
jewelry,10,0,120,16
coughed,5,0,114,22
comprehend,5,0,189,46
Dublin,5,0,66,30
VII,0,0,0,0
antique,5,0,140,25
entertain,5,0,234,33
Gus,5,0,27,13
exile,5,0,110,18
Reed,5,0,89,4
earthly,10,0,144,21
listed,15,0,130,16
convent,0,0,140,29
drives,10,0,112,19
satisfactory,25,0,224,37
gallant,20,0,127,17
sucking,10,10,85,29
skies,15,0,99,14
relate,10,0,158,19
dumped,10,0,85,30
index,5,0,92,14
planes,15,0,120,15
phase,10,0,106,13
justify,15,0,88,24
collapse,20,0,142,39
periods,10,0,137,21
factor,10,0,107,17
mocking,5,10,88,34
neglect,5,0,150,25
tourists,10,0,162,28
matching,5,0,133,26
folding,15,0,101,27
boldly,15,0,70,22
doomed,10,0,116,20
pigs,5,0,52,11
tool,5,0,84,7
exaggerated,15,0,234,19
assembly,20,0,130,14
damaged,20,0,126,6
eagerness,15,0,221,16
bothering,0,0,176,34
desirable,20,0,188,29
supernatural,20,0,224,41
laden,15,0,108,12
goddamn,15,0,106,18
sections,10,0,175,24
sung,5,0,54,13
Butler,5,0,104,18
Byron,0,0,67,22
Evan,5,0,48,0
rifles,15,0,115,19
elephant,10,0,184,32
frantically,25,0,180,29
residents,15,0,213,29
borrow,0,0,93,26
Constance,10,0,180,31
Geoffrey,10,0,136,20
ripe,0,0,83,13
commands,15,0,122,21
sinister,10,0,183,37
apartments,15,0,212,45
Eugene,0,0,111,23
producing,5,0,123,46
mysteries,10,0,193,29
slippers,15,0,139,20
springs,10,0,109,28
stroking,10,0,136,25
charms,10,0,95,9
atop,5,0,80,10
Nicole,5,0,102,33
plucked,15,10,88,22
lordship,15,0,129,22
bis,5,0,44,15
pro,0,0,46,11
umbrella,15,0,125,23
sermon,5,0,125,25
generosity,5,0,216,34
instruction,5,0,213,42
frail,15,0,82,15
preceding,5,0,168,28
identification,15,0,291,54
stride,10,0,136,16
merchants,10,0,181,17
ivory,0,0,70,24
pills,15,0,70,9
breed,5,0,111,6
despised,20,0,166,24
wasting,10,0,125,18
mustache,10,0,151,25
Wade,10,0,75,3
consolation,15,0,220,54
keeper,5,0,140,19
muscular,15,0,106,32
dispute,10,0,132,29
Romans,10,0,94,19
fruits,10,0,100,12
pipes,5,0,90,13
choosing,5,0,138,32
tiger,0,0,110,15
slice,10,0,98,18
resignation,10,0,238,36
practices,10,0,170,31
invasion,10,0,151,26
industrial,20,0,184,44
blinking,10,0,107,32
upwards,15,0,95,20
fortnight,5,0,167,38
cable,10,0,88,11
MS,0,0,0,0
products,10,0,122,39
admission,20,0,167,36
Burke,5,0,67,17
speeches,10,0,185,24
lacking,15,10,94,22
buffalo,20,0,85,23
dine,5,0,92,17
customary,10,0,141,36
tapping,5,0,110,25
fee,5,0,83,2
tooth,0,0,118,13
trains,10,0,130,22
Ashley,10,0,93,16
torment,0,0,160,24
rescued,10,0,143,16
ambitious,10,0,155,23
correctly,5,0,158,28
tortured,5,0,172,17
chewing,0,0,119,18
jaws,15,0,51,7
[OFinn,0,0,61,16
humiliation,10,0,203,52
fer,5,0,63,3
void,5,0,59,16
Venus,5,0,86,19
illuminated,20,0,204,34
meets,5,0,130,9
Flora,10,0,77,18
intellect,10,0,204,33
cakes,15,0,92,11
obligation,10,0,181,43
seize,5,0,116,18
lamb,10,0,48,6
balanced,20,0,145,16
hen,0,0,77,6
province,0,0,137,39
hasty,10,0,95,6
sullen,15,0,110,15
Ron,0,0,43,18
hairs,10,0,101,15
invariably,15,0,154,32
employ,5,0,92,23
blades,20,0,111,17
sewing,5,0,111,17
mornings,5,0,134,35
Brandon,10,0,118,26
armies,10,0,128,23
goose,5,0,108,19
discomfort,15,0,165,47
joking,10,0,73,20
patches,10,0,141,25
momentary,5,0,171,40
implied,10,0,118,30
calf,15,0,52,9
terrific,5,0,158,25
indication,10,0,199,42
crop,0,0,55,10
flickered,20,10,157,25
beamed,10,0,125,10
lashes,20,0,131,13
jolly,15,0,53,10
Mississippi,20,0,171,40
porter,0,0,130,10
francs,15,0,97,6
glaring,10,0,108,28
thorough,0,0,141,33
basin,10,0,89,16
exotic,0,0,118,27
bathing,5,0,122,26
decade,15,0,135,7
verge,0,0,103,11
rejoined,10,0,171,22
Nate,5,0,90,7
sentiments,10,0,237,36
tire,0,0,104,8
comedy,5,0,95,26
actress,15,0,154,9
briefcase,15,0,178,21
wi,0,0,28,6
Asia,10,0,64,16
bacon,5,0,80,18
whistled,15,0,155,30
Donna,5,0,88,18
puzzle,5,0,65,21
defiance,15,0,170,19
models,15,0,112,27
specifically,25,0,183,53
technique,0,0,180,30
stray,10,0,95,15
Marquis,10,0,91,21
Dora,5,0,65,18
na,5,0,45,0
Samantha,15,0,146,10
Diego,0,0,88,25
Hebrew,0,0,106,12
guarantee,10,0,205,29
wary,5,0,55,8
boarding,10,0,129,38
Melanie,10,0,154,27
chambers,10,0,138,7
spark,15,0,70,26
layer,10,0,99,16
entertaining,5,0,282,49
piles,10,0,96,11
shabby,10,0,77,7
designs,15,0,136,19
decline,10,0,151,23
Scotch,0,0,85,18
invention,0,0,193,32
VIII,0,0,0,0
chuckle,10,10,96,25
deceased,20,0,192,14
unnatural,15,0,163,27
contributed,5,0,208,48
peak,10,0,71,15
Randy,10,0,63,6
hum,0,0,34,14
limb,5,0,45,10
punish,5,0,92,26
pose,5,0,85,11
faculty,15,0,93,15
humming,0,0,88,30
ham,5,0,50,0
saints,15,0,131,26
executive,0,0,182,32
rumors,5,0,93,27
commonly,5,0,106,44
Lloyd,10,0,53,16
Vera,5,0,81,8
stammered,15,0,192,15
edited,10,0,150,13
tavern,5,0,131,13
est,5,0,84,6
squinted,10,0,147,25
detected,10,0,202,16
Drake,10,0,83,17
objective,5,0,163,38
films,15,0,66,14
screwed,10,0,141,9
crashing,10,0,135,26
outcome,0,0,134,30
Marty,5,0,76,6
dependent,10,0,213,29
Holland,20,0,104,20
float,15,0,93,20
insight,5,0,133,29
chickens,10,10,136,29
proposition,5,0,205,44
script,5,0,99,16
inquiries,5,0,167,31
Chloe,5,0,91,15
grumbled,10,0,107,26
blaze,10,0,79,15
Pennsylvania,20,0,209,36
notions,5,0,153,27
Greece,0,0,141,11
spin,5,0,66,19
sternly,10,0,140,19
countless,15,0,175,33
stables,20,0,144,22
sturdy,10,0,91,15
blurred,10,0,112,12
throbbing,0,0,142,39
characteristics,20,0,301,43
crest,5,0,111,11
hovered,5,0,151,24
reporters,5,0,205,21
shotgun,5,0,122,33
testing,5,0,159,19
pearls,15,0,117,23
posted,10,0,125,16
custody,10,0,104,32
hurts,5,0,91,15
fortunes,10,0,160,26
arise,10,0,120,17
remarkably,20,0,155,24
glove,5,0,82,21
realise,15,0,171,21
occupy,0,0,59,23
rags,10,0,68,5
investigate,10,0,245,35
shakes,20,0,121,12
squire,5,0,105,14
nursery,5,0,127,18
Celia,10,0,96,18
frustrated,20,0,200,27
dove,5,0,76,19
critic,0,0,104,22
rosy,5,0,65,18
Hester,5,0,140,12
pictured,5,0,139,22
instances,15,0,198,23
rebellion,10,0,187,24
confirm,5,0,104,34
unusually,20,0,119,41
rape,5,0,86,21
whistling,10,0,152,34
Kansas,20,0,107,3
pickup,5,10,51,20
Grandpa,15,0,106,28
radiant,15,0,148,25
posts,10,0,93,17
Shelley,10,0,125,16
napkin,10,0,94,26
filed,15,0,91,13
Ellis,15,0,64,15
Giles,10,0,90,17
heavenly,10,0,160,20
conveyed,5,0,149,28
triumphant,5,0,178,38
snakes,20,0,123,12
ISBN,0,0,0,0
chewed,5,0,123,6
worries,5,0,144,23
frontier,5,0,172,29
matches,10,0,143,15
shrieked,15,0,167,23
sandwiches,20,0,188,24
bonds,10,0,79,21
grabbing,5,0,105,24
heal,10,0,93,12
sequence,5,0,170,20
bows,5,0,53,17
Paradise,20,0,158,25
remembers,5,0,188,17
grove,0,0,88,21
reasoning,10,0,190,38
bruised,10,0,121,18
steaming,10,0,163,25
regions,5,0,145,23
Monica,5,0,97,34
stacked,20,10,132,19
knuckles,20,10,111,32
mound,5,0,71,20
web,0,0,50,4
flickering,15,10,154,35
detached,15,0,180,12
transparent,15,0,243,38
honored,5,0,152,34
baked,15,0,82,10
disappearance,25,0,261,45
allows,20,0,97,17
muttering,0,0,173,24
converted,5,0,188,26
whore,0,0,104,17
incredibly,10,0,162,36
mines,5,0,105,21
kettle,10,0,145,14
trailer,10,0,159,21
wardrobe,10,0,145,27
bolted,10,0,117,18
delayed,20,0,144,22
Bella,15,0,87,14
inferior,5,0,165,24
roofs,10,0,89,13
starving,10,0,139,33
escorted,10,0,184,21
p.m.,0,0,13,10
trailing,10,0,150,25
Bailey,10,0,102,18
murders,10,0,121,17
via,5,0,48,16
Elaine,10,0,116,31
console,10,0,143,35
compartment,5,0,206,59
homosexual,15,0,173,60
singer,5,0,122,19
nuclear,10,0,130,32
choking,5,0,99,24
Richmond,5,0,110,36
guts,5,0,61,13
reverence,0,0,220,15
stages,15,0,134,14
dazed,15,0,88,6
cans,10,0,72,1
cathedral,20,0,184,26
qui,0,0,29,7
enable,10,0,138,14
signature,10,0,182,26
sub,5,0,32,13
travels,15,0,142,18
dresser,15,0,163,8
consulted,15,0,169,32
complaining,10,0,169,70
civilized,10,0,137,40
crap,5,0,57,18
encouraging,5,0,193,37
dizzy,5,0,40,20
improvement,0,0,208,55
Vietnam,5,0,138,20
Dolly,10,0,53,14
remorse,5,0,161,23
academic,15,0,145,22
bonnet,0,0,133,23
festival,20,0,151,25
awkwardly,25,0,114,26
morality,10,0,138,30
tasks,20,0,92,14
straining,10,0,177,41
riders,10,0,127,15
Easter,10,0,127,8
mildly,15,0,71,20
intensely,10,0,202,28
Tina,5,0,66,16
bunk,5,0,35,19
dreary,10,0,117,12
inevitably,10,0,177,38
reasonably,20,0,189,30
worldly,15,0,90,26
phenomenon,0,0,213,58
acceptable,15,0,191,31
developing,10,0,180,26
Penguin,0,0,114,22
disappearing,20,0,217,50
barking,10,0,96,18
groom,0,0,76,18
terrifying,5,0,182,25
philosopher,10,0,201,54
garment,5,0,141,19
heroine,0,0,176,21
rely,5,0,74,8
presume,5,0,134,25
uniforms,10,0,123,36
hovering,0,0,147,34
efficient,10,0,187,36
vampire,5,0,117,17
Teresa,10,0,138,8
praised,15,0,139,28
stays,15,0,96,20
reflecting,10,0,196,30
detectives,10,0,233,29
safer,15,0,106,7
gambling,10,0,102,16
Ella,15,0,49,12
practiced,10,0,164,30
equivalent,10,0,193,36
orderly,10,0,127,15
emerge,0,0,146,14
sights,10,0,110,24
perpetual,10,0,178,38
surge,5,0,89,16
ecstasy,15,0,142,19
distressed,25,0,225,24
Saxon,5,0,68,18
mamma,10,0,71,0
bicycle,5,0,98,39
timid,5,0,89,25
brute,0,0,96,11
flour,10,0,68,11
toss,10,0,88,12
abrupt,5,0,88,15
interval,10,0,164,26
Wright,0,0,90,21
captive,5,0,128,29
option,0,0,119,19
dating,10,0,112,18
curly,5,0,53,16
impressions,15,0,211,45
draws,15,0,81,9
tents,5,0,132,14
freezing,5,0,148,21
tested,10,0,162,11
lesser,15,0,144,10
Stephanie,5,0,193,37
radical,20,0,121,26
bloom,5,0,69,18
attitudes,15,0,205,21
embarrassing,20,0,220,27
obedience,5,0,204,30
si,5,0,40,7
steward,15,0,147,15
withdraw,10,0,136,24
deserves,15,0,186,15
impress,10,0,128,27
poised,10,0,119,12
amiable,15,0,132,27
vigorous,5,0,120,43
hanged,10,0,120,4
wink,5,0,51,19
choices,5,0,135,23
pub,0,0,19,10
objected,10,0,152,27
Dana,10,0,69,0
doubled,15,0,111,28
treasures,15,0,210,18
namely,10,0,108,10
miniature,5,0,185,43
extend,5,0,137,15
observations,15,0,239,36
armchair,10,0,140,20
specially,20,0,147,43
rusty,5,0,78,14
inquire,0,0,127,21
rattle,10,0,147,17
conspiracy,10,0,154,44
audible,15,0,121,37
pious,5,0,76,11
dealer,15,0,144,16
pump,0,0,27,20
campus,10,0,73,19
scrap,10,0,76,19
injustice,10,0,163,39
dignified,15,0,159,38
gasping,10,0,103,20
hopeful,10,20,112,24
complaints,15,0,168,63
Dallas,25,0,92,13
cycle,5,0,73,23
ot,0,0,50,4
olive,5,0,97,16
pinched,5,0,124,14
interrupt,0,0,184,27
extending,5,0,184,29
fundamental,25,20,202,37
regards,15,0,136,11
suggestions,15,0,206,36
Jared,10,0,93,6
chips,5,0,72,19
pairs,10,0,88,25
Tracy,5,0,57,14
taut,5,0,87,14
horseback,15,10,155,27
conclusions,15,0,182,49
serpent,5,0,166,24
toys,5,0,75,12
strongest,10,0,197,28
reckless,20,10,155,17
Providence,5,0,182,39
peoples,10,0,141,25
guidance,10,0,139,19
forgiven,5,0,135,37
descend,15,0,149,12
howling,5,0,107,32
helplessly,25,0,180,30
CIA,0,0,0,0
imitation,5,0,192,42
reminding,5,0,164,36
cupped,5,0,79,18
intercourse,5,0,239,39
legends,15,0,146,17
scowled,15,0,120,29
lone,5,0,93,15
notwithstanding,15,0,294,56
Columbia,10,0,100,36
Julius,10,0,69,17
fascination,20,0,215,39
flee,10,0,95,8
Betsy,5,0,90,14
inheritance,5,0,255,27
barren,5,0,123,8
legitimate,10,0,222,37
horrid,5,0,110,24
disorder,15,0,162,30
fore,5,0,85,12
conceive,0,0,160,37
jammed,15,0,90,8
hunched,5,0,124,18
Gwen,0,0,65,6
adjoining,15,0,149,34
proclaimed,15,0,170,52
candidate,20,0,189,23
nap,5,0,51,10
sly,10,0,37,7
representation,10,0,338,50
underwear,10,0,185,21
Jose,5,0,80,19
errand,10,0,132,7
infinitely,10,0,193,44
mature,5,0,123,11
summit,5,0,90,24
freshly,15,0,118,13
Nan,5,0,45,0
moan,5,0,75,18
fewer,5,0,108,5
arrogant,10,0,161,23
buddy,10,0,44,16
fortress,15,0,168,16
enters,5,0,161,14
speculation,15,0,207,51
cradle,15,0,114,19
regardless,25,0,206,21
spaces,15,0,115,24
stung,5,0,81,13
sweetly,10,0,147,9
Abbey,0,0,53,6
liar,10,0,75,14
desolate,20,0,194,27
heed,5,0,107,4
employer,5,0,148,27
Manhattan,15,0,187,10
deemed,10,0,147,8
fade,15,0,82,6
swelling,15,0,136,17
Fiona,5,0,88,18
villagers,20,0,154,23
animated,15,0,175,24
gin,0,0,47,16
salute,15,0,129,12
trading,10,0,130,21
genuinely,5,0,170,32
shares,15,0,137,8
mute,0,0,81,11
devices,10,0,140,25
parlour,10,0,109,26
pausing,10,0,105,38
hates,10,0,127,9
involving,5,0,129,42
assumption,15,0,175,42
stamp,10,0,84,19
Jr.,0,0,18,8
strokes,15,0,146,20
Mercedes,10,0,172,15
Li,0,0,21,8
flared,20,0,112,15
coolly,10,0,83,14
disliked,25,0,139,28
stem,5,0,92,9
Timothy,0,0,102,40
reflections,15,0,231,33
glistening,10,0,191,40
bearded,15,0,149,14
sincerity,5,0,179,27
afforded,25,0,142,18
weekly,10,0,104,8
Kathy,5,0,76,16
fluid,15,0,61,11
sauce,10,0,98,18
raging,5,0,96,20
foam,10,0,61,15
symptoms,10,0,114,40
wont,0,0,77,21
sprung,5,0,77,25
needing,5,0,156,18
dazzling,15,0,97,18
splashed,25,0,149,25
Darcy,5,0,57,14
expressing,10,0,186,37
dances,15,0,123,7
lists,15,0,98,17
creep,0,0,108,12
serves,10,0,135,12
embroidered,10,0,231,23
descending,15,0,196,26
urging,0,0,80,23
Kathleen,10,0,178,24
immortal,10,0,140,34
Archie,0,0,104,21
stately,15,0,154,23
telegram,10,0,171,23
Wow,0,0,30,16
appealed,20,0,162,32
irresistible,15,0,257,47
plea,10,0,80,12
excused,10,0,125,19
treating,5,0,182,21
associate,20,0,204,41
villa,15,0,73,16
Frenchman,5,0,155,8
opponent,0,0,162,22
Marian,10,0,108,16
Deborah,5,0,126,24
tails,15,0,104,20
fund,10,20,48,13
acid,10,0,67,14
Mickey,5,10,76,28
trim,0,0,73,13
prosperity,5,0,181,44
frost,10,0,93,18
sophisticated,20,0,264,57
Sammy,5,0,45,6
lords,15,0,84,11
upside,10,0,105,26
stabbed,15,0,130,13
excess,10,0,123,8
Chester,5,0,159,12
braced,10,0,106,12
poles,10,0,98,11
ale,10,0,75,11
proceeding,5,0,191,38
fetched,10,0,149,13
influenced,15,0,186,26
nods,10,0,75,17
Massachusetts,30,0,252,23
Foster,5,0,125,24
Valentine,10,0,201,33
blurted,10,0,121,14
overlooked,15,0,192,29
defensive,15,0,197,27
cursing,5,0,101,28
rightly,5,0,108,22
Jasper,10,0,105,18
intact,5,0,128,23
rum,0,0,33,10
lowest,10,0,126,17
brighter,0,0,151,24
drowning,5,0,128,32
Henri,0,0,97,14
performing,5,0,164,40
plantation,15,0,205,38
Shaw,5,0,50,2
expose,5,0,124,24
escaping,10,0,143,23
banged,10,0,106,4
crucial,10,0,100,36
announce,5,0,163,21
halls,20,0,86,11
maids,15,0,84,15
excitedly,10,0,164,23
thine,0,0,125,24
overlooking,10,0,188,35
Angus,5,0,54,13
deprived,10,0,149,30
warehouse,10,0,194,29
taxes,10,0,109,10
chatter,5,0,162,8
inclination,10,0,218,42
reform,5,0,110,18
uneasily,15,0,149,25
numb,0,0,40,14
cot,0,0,58,13
shepherd,10,0,168,27
primarily,10,0,133,30
retirement,0,0,253,25
denial,15,0,129,26
discreet,10,0,182,21
unconsciously,15,0,196,51
lowering,5,0,145,24
clinic,5,0,91,32
flown,10,0,69,15
Andre,5,0,89,5
reassuring,15,0,192,26
nowadays,20,0,137,33
chiefs,10,0,111,17
shrewd,10,0,113,9
Riley,5,0,77,18
leadership,20,0,207,26
divorced,10,0,136,36
peer,0,0,100,8
heights,5,0,148,25
communities,5,0,200,53
temporarily,10,0,200,37
vile,5,0,74,15
integrity,0,0,184,30
benefits,10,0,175,23
monks,10,0,71,27
attendance,15,0,241,17
courses,10,0,133,21
conquered,5,0,167,32
pursuing,5,0,107,24
assisted,25,0,180,22
Marc,5,0,51,8
drums,10,0,65,13
Michelle,10,0,148,29
criminals,15,0,151,43
butcher,0,0,123,18
erotic,0,0,135,21
posture,5,0,139,19
philosophical,20,0,211,72
fixing,5,0,75,29
Dee,0,0,76,3
shuffled,25,0,122,21
marvelous,15,0,153,27
locate,10,0,133,19
wonderfully,20,20,164,28
Brenda,10,0,114,12
marvellous,20,0,165,27
sexuality,15,0,156,31
knots,10,0,91,22
sincerely,10,0,181,27
Lynn,0,0,46,12
corruption,0,0,172,38
quote,0,0,96,14
sticky,10,10,84,21
bodily,10,0,79,26
compromise,5,0,170,65
ironic,0,0,111,34
Rue,0,0,46,11
Hilda,15,0,70,16
Greeks,10,0,115,13
fearing,10,0,134,21
Tara,10,0,67,8
debts,10,0,101,13
indignant,10,0,173,29
Stan,5,0,72,10
responsibilities,20,0,327,63
regained,10,0,179,24
consult,10,0,118,29
consequently,10,0,220,46
refers,10,0,138,9
Gina,5,0,66,16
nipples,10,0,122,21
moss,10,0,68,17
checks,10,10,94,15
Gabe,5,0,67,3
poker,5,0,87,10
Val,10,0,37,6
excuses,10,0,131,20
prejudice,10,0,151,35
bang,5,0,55,0
insects,10,0,153,23
rattling,10,0,156,22
offensive,15,0,175,30
amidst,15,0,112,19
transformation,20,0,279,41
teams,10,0,116,6
fans,15,0,70,4
Lance,5,0,91,3
Allan,15,0,69,12
cheered,5,0,172,6
sovereign,5,0,186,35
abstract,15,0,153,15
raid,10,0,76,18
fried,10,0,96,11
disgusted,20,0,164,34
drivers,10,0,130,21
shaved,15,0,116,5
fulfilled,30,20,130,21
soda,15,0,79,17
bucks,10,10,42,23
fluttering,10,0,185,21
Alison,10,0,95,32
anonymous,10,0,150,47
Barney,5,0,107,14
Angie,0,0,85,13
moustache,10,0,173,29
nun,0,0,49,14
skins,15,0,81,16
symbols,15,0,90,28
plaster,15,0,145,18
versions,10,0,161,25
Australian,20,0,175,38
token,5,0,110,15
Pedro,5,0,91,11
electricity,5,0,225,43
Bart,5,0,70,5
comrade,10,0,131,29
fighter,5,0,135,21
Benny,0,0,85,12
clothed,10,0,139,22
traitor,5,0,158,25
passionately,25,0,240,42
snarled,20,0,145,15
equipped,5,0,130,19
steamer,10,0,172,13
convention,0,0,203,42
granite,5,0,155,21
females,20,0,146,18
solely,15,0,110,23
continent,0,0,205,45
penetrated,10,0,250,28
frighten,5,0,155,23
striped,10,0,142,19
artillery,15,0,177,18
acquaintances,20,0,244,45
carelessly,25,0,195,24
swelled,20,0,139,13
exclusive,10,0,148,34
scheduled,20,0,168,17
operate,5,0,174,20
Claudia,20,0,103,38
withdrawn,10,0,156,26
loosened,15,0,185,20
vowed,5,0,83,18
appearances,20,0,227,33
diet,5,0,99,13
accord,10,0,94,16
drown,5,0,81,16
brisk,10,0,65,19
purity,0,0,86,14
sneak,15,0,104,12
understands,25,0,220,26
whale,10,0,100,13
hushed,10,0,115,18
ominous,5,0,121,42
guitar,5,0,105,20
replies,10,0,152,21
Isabella,25,0,135,16
swamp,10,0,64,13
manhood,10,0,128,16
wiser,5,0,103,16
ghastly,15,0,113,10
recommend,5,0,172,30
Polish,10,0,93,22
offense,15,0,151,14
Cindy,5,0,60,22
stumbling,10,0,125,29
scope,5,0,94,18
confided,15,0,142,34
baggage,10,0,110,3
robbery,0,0,111,20
heavier,5,0,161,20
collective,10,0,191,39
hem,0,0,64,6
brightened,5,0,204,30
Detroit,0,0,154,15
Toronto,0,0,133,37
restraint,10,0,213,33
razor,5,0,83,18
shocking,10,10,118,35
melting,5,0,132,22
tribute,0,0,144,24
Theo,0,0,79,9
premises,10,0,166,29
Bert,0,0,83,5
sample,15,0,107,20
chapters,10,0,159,21
hopefully,15,20,130,26
communications,10,0,237,67
canal,15,0,90,6
harbour,5,0,114,22
thither,0,0,168,25
faults,20,0,98,18
clergyman,10,0,140,28
Bennett,0,0,171,11
medieval,15,0,157,24
prevailed,15,0,173,26
verbal,10,0,100,14
Connor,0,0,104,32
select,10,0,143,20
continuous,5,0,178,51
pays,10,0,55,21
camps,10,0,65,19
graduate,15,0,159,29
ammunition,5,0,179,38
Imperial,10,0,127,36
x,0,0,0,0
motel,5,0,107,20
topped,5,0,112,13
cushions,10,0,137,33
Chuck,5,10,37,19
vigorously,10,0,138,50
deciding,10,0,140,32
tanks,15,0,93,14
Shirley,5,0,113,24
pasture,10,0,141,21
astonishing,15,0,219,50
phoned,5,0,118,32
Senate,5,0,148,13
Roberts,5,0,129,27
Portuguese,5,0,185,39
publicity,5,0,114,38
