word,home_row_score,bigram_bonus,frequency_score,movement_cost
Janice,15,16,112,14
Maine,15,0,104,10
Augustus,30,0,96,21
approximately,25,0,213,38
pinch,10,0,74,17
Cassandra,30,16,162,26
salmon,20,0,106,23
USA,0,0,0,0
tramp,10,0,83,16
stupidity,20,0,148,17
marriages,20,0,176,13
sublime,15,0,110,21
IX,0,0,0,0
inscription,25,0,204,28
fragment,20,0,148,16
emotionally,30,0,213,38
tenants,35,16,176,23
facilities,20,0,199,15
politeness,35,0,223,21
Ty,0,0,6,10
unfinished,30,0,185,35
strand,20,16,122,19
dial,5,0,70,0
boundary,20,0,117,25
confrontation,45,0,261,38
Esq,5,0,19,15
reporting,20,0,177,26
allowance,25,16,170,28
charging,15,0,122,22
Bo,5,0,23,1
coals,15,0,86,9
paw,5,0,37,7
superstition,40,0,247,39
rumble,10,0,88,14
banished,25,16,158,31
stair,15,0,110,7
spells,15,0,106,18
cruise,15,0,113,18
gratefully,20,0,159,24
pursed,15,0,102,20
Testament,35,0,202,30
silenced,20,0,170,23
Clifford,5,0,100,2
channels,30,16,161,29
deposit,20,0,146,22
glossy,15,0,85,10
attire,20,0,156,10
blessings,25,0,159,38
corpses,20,0,131,19
foreman,20,16,137,20
raises,20,0,139,17
eloquent,30,0,167,16
advances,25,16,150,35
torches,25,0,151,17
Basil,10,0,76,14
hailed,15,0,127,9
Newman,15,16,97,20
metaphor,25,0,162,20
vanish,20,16,106,29
Lillian,10,16,111,6
Henderson,30,0,189,34
g,0,0,6,0
perspiration,30,0,241,32
dinners,20,0,149,19
computers,25,0,154,27
eminent,25,0,172,26
societies,30,0,214,22
Indiana,20,16,123,24
sustain,30,0,139,21
Liverpool,15,0,143,18
Republican,20,16,143,20
thickly,10,10,95,22
à,0,0,0,0
Delia,10,0,96,4
witches,20,0,139,28
attentions,45,0,247,23
authentic,35,10,193,18
weed,10,0,96,7
Bolan,15,16,79,8
wisely,10,0,103,31
schemes,25,0,148,28
reacted,20,0,167,12
poorly,10,0,87,12
posed,15,0,98,14
Commissioner,30,0,216,38
prone,15,0,105,10
curses,20,0,111,23
tiles,15,0,117,11
fraction,20,0,148,14
receipt,15,0,156,12
scrub,10,0,58,12
finer,10,0,104,12
housing,25,0,115,29
subjected,25,0,157,21
patting,20,0,132,20
evenly,15,0,117,32
pal,5,0,42,0
elegance,25,16,186,20
petition,25,0,183,22
richly,5,0,83,20
Vegas,15,0,88,11
accordance,25,16,186,16
submission,30,0,162,33
resemble,20,0,175,24
armour,15,0,98,16
orchestra,30,0,194,21
dilemma,10,0,123,12
refrain,15,0,146,10
Poland,15,16,92,14
indulgence,25,0,185,32
puff,5,0,27,6
wail,5,0,65,7
Michel,10,0,98,10
dismiss,15,0,119,23
immensely,20,0,169,32
racial,10,0,108,0
missionary,25,0,178,42
pained,15,0,122,12
nightmares,30,0,199,27
Edna,10,0,58,12
educational,35,0,219,28
keenly,15,0,117,21
warmer,10,0,113,19
mirth,10,10,92,11
responses,35,0,200,31
Roosevelt,30,0,182,30
sacrifices,20,0,184,14
associations,45,0,249,29
transition,35,16,221,32
infantry,20,16,144,34
pirates,20,0,153,11
surf,10,0,52,7
flourish,20,0,126,15
turmoil,15,0,116,16
workmen,15,0,115,21
Stevens,25,0,146,23
surprises,25,0,166,24
um,5,0,16,3
disturbance,30,16,202,38
hereafter,30,0,227,17
mantle,20,16,129,20
Tristan,20,16,130,20
proportions,30,0,202,19
decisive,15,0,161,32
experts,20,0,147,17
Marine,15,0,122,10
gaily,5,0,69,10
provision,20,0,153,36
welcoming,15,0,143,31
doorstep,25,0,166,16
oval,10,0,62,15
Brady,5,0,61,10
stature,30,0,162,17
explored,15,0,148,12
Wesley,15,0,113,24
Vince,10,0,88,14
involuntarily,30,0,216,38
caves,15,0,93,19
oppressed,25,0,179,15
Audrey,10,0,83,16
Edwards,10,0,94,21
signaled,20,0,154,23
pepper,10,0,112,8
bitten,20,0,138,15
Rory,5,0,46,12
occurrence,25,0,188,21
clues,15,0,86,9
perish,15,0,120,13
windshield,20,0,182,37
contemplation,40,0,257,34
Yep,5,0,44,4
stump,15,0,67,13
rates,20,0,127,11
explode,15,0,130,10
therein,25,10,181,16
NY,0,0,0,0
intricate,25,0,205,18
appalled,15,0,136,4
Jeanne,25,16,141,14
Mattie,20,0,138,10
butterfly,20,0,148,17
ideals,15,0,127,11
silky,5,0,60,17
barber,10,0,107,15
flatly,10,0,88,18
lookin,15,0,101,12
inspected,25,0,190,26
Jupiter,15,0,118,14
stance,25,16,137,21
ruling,10,0,86,18
retreating,30,0,238,32
ninth,20,10,107,15
quiver,10,0,88,23
annoying,25,16,141,42
destructive,30,0,221,42
stallion,25,0,159,13
tease,25,0,147,16
outskirts,30,0,164,22
testify,20,0,145,24
neighbouring,30,0,204,34
reassure,30,0,183,20
seriousness,45,0,242,24
soothed,30,10,160,15
accuse,20,0,107,12
D.C.,0,0,0,0
shadowed,25,0,155,21
darkly,5,0,76,16
meaningless,35,16,225,37
reject,15,0,130,12
projected,20,0,171,14
scraping,15,0,123,19
carpenter,25,0,198,12
outburst,30,0,135,19
arrogance,25,16,180,16
sufferings,25,0,163,30
hardest,25,0,158,15
portions,25,0,156,17
overall,15,0,130,15
rot,10,0,68,4
brim,0,0,51,11
bullshit,20,0,122,23
faithfully,20,10,143,26
regulations,35,0,217,25
thirties,25,10,190,21
fainted,20,0,150,12
inflicted,15,0,167,20
chess,20,0,103,13
privileges,15,0,182,27
exterior,20,0,183,10
fringe,10,0,110,14
distinctive,25,0,218,48
exceptional,30,0,218,30
mechanism,25,16,164,38
Herman,15,16,108,22
vividly,0,0,78,34
rainbow,15,0,118,19
Nazi,5,0,46,18
mockery,10,0,102,22
scraps,15,0,95,14
fictional,20,0,163,20
whither,20,10,148,17
Switzerland,20,16,181,44
confidently,25,0,195,34
fleeing,15,0,142,16
boyish,15,0,91,32
tattered,30,0,213,16
strides,20,0,155,14
representatives,50,0,355,53
dimensions,30,0,201,29
rung,10,0,53,12
anew,15,16,90,15
Mildred,5,0,115,4
sighing,15,0,111,29
exasperated,35,0,246,32
convicted,20,0,161,24
Clive,5,0,74,14
gaunt,20,0,86,8
Clarke,10,0,95,4
Hughes,20,0,90,19
insistent,35,0,213,32
involves,20,0,139,35
gale,10,0,81,2
recollect,20,0,185,14
tag,10,0,58,4
grandeur,20,16,146,18
dip,0,0,39,0
Chancellor,25,16,174,28
knit,10,0,71,15
meadows,20,0,131,15
directing,15,0,172,24
invested,25,0,179,26
stony,20,0,95,15
politician,20,16,183,16
baffled,10,0,105,9
legacy,10,0,95,14
dotted,20,0,140,8
Freddy,5,0,87,14
tolerate,30,0,208,14
indulged,15,0,131,22
muster,20,0,118,14
hack,10,0,53,8
fuckin,10,0,67,18
latch,15,0,90,13
Norton,20,0,110,14
abused,20,0,107,18
misty,10,0,80,22
sunglasses,40,0,185,30
slips,10,0,77,14
obsession,35,0,186,31
farmhouse,30,0,163,22
winged,10,0,105,23
Wolfe,10,0,79,4
Seattle,25,0,167,14
Glen,10,0,70,6
scary,10,0,76,17
asshole,30,0,153,16
combed,10,0,93,12
banner,20,16,126,17
dans,15,16,76,7
amounts,30,0,129,21
charmed,15,0,127,22
Sancho,20,16,94,21
obligations,30,0,200,24
hissing,20,0,124,31
assertion,35,0,209,28
Asian,15,16,85,20
Rabbi,5,0,54,10
descendants,40,16,240,37
stifled,15,0,137,11
eats,20,0,109,9
revolt,15,0,121,20
Sid,0,0,34,0
intrigued,20,0,172,18
induce,15,0,109,20
Bernie,15,0,135,18
provoked,15,0,125,20
bandage,20,16,131,19
expressive,25,0,200,34
giggling,5,0,98,12
patent,25,0,143,12
Clarissa,20,0,138,14
hind,10,0,72,17
unnoticed,30,0,179,19
budget,15,0,97,9
Ada,5,0,37,0
slumber,15,0,107,19
editors,20,0,158,17
Preston,25,0,145,18
meditation,30,0,222,28
Ronald,15,0,92,12
Freud,10,0,77,6
buggy,5,0,31,15
loaf,10,0,66,2
rabbits,15,0,118,17
dragons,20,0,123,7
buttocks,25,0,119,16
eloquence,30,0,186,22
madman,15,16,96,24
certificate,25,0,238,18
hides,15,0,109,12
ramp,5,0,55,12
Dane,15,16,83,10
giggle,5,0,89,2
mi,0,0,28,6
requirements,35,0,253,31
phenomena,35,0,195,36
fingernails,25,0,207,35
Simpson,15,0,96,30
invalid,10,0,114,16
imprisonment,30,0,227,42
haunt,25,0,98,13
Sabbath,20,10,103,15
engaging,20,0,142,22
wry,0,0,31,17
Nathaniel,30,26,186,26
joys,10,0,48,13
slacks,15,0,85,16
ingenious,30,0,176,31
maximum,10,0,76,26
allusion,25,0,140,20
carts,15,0,97,7
granddaughter,35,16,235,28
Abel,5,0,55,10
Marjorie,15,0,142,6
scrape,15,0,114,9
Josephine,30,0,183,34
breadth,20,10,143,14
announcing,35,16,172,34
fishermen,25,0,187,28
Liam,5,0,53,6
snatch,25,0,118,20
blossom,20,0,107,23
transported,35,16,233,28
mates,20,0,116,17
drooping,15,0,129,14
spill,5,0,70,7
architect,25,0,191,22
quickened,20,0,149,21
bridle,5,0,106,7
averted,20,0,162,24
steered,25,0,191,11
Millie,5,0,104,2
notices,25,0,156,19
venerable,25,0,197,28
amateur,25,0,148,22
Angelo,15,0,99,17
swirled,10,0,128,13
Quentin,25,0,135,20
organs,20,16,110,8
forlorn,15,0,120,10
ornaments,35,0,197,32
chariot,20,0,140,14
Kenny,15,0,85,10
bamboo,15,0,86,16
Eileen,15,0,129,6
challenging,25,0,187,34
stalls,20,0,114,14
outrageous,40,0,194,16
Fielding,10,0,131,16
chestnut,35,0,167,22
rocket,15,0,116,8
flank,10,16,66,11
Excellency,15,0,144,34
Maureen,25,0,147,12
ravine,15,0,125,26
cling,5,0,68,12
exercised,20,0,194,20
watery,15,0,121,25
catastrophe,40,0,233,32
Baxter,15,0,108,10
courteous,35,0,172,19
ruthless,30,10,160,17
dangerously,30,16,187,40
sorrows,20,0,126,16
dolls,10,0,78,9
Clayton,20,0,112,24
bewilderment,25,0,244,35
proven,15,0,108,18
Newton,20,0,115,18
sums,15,0,53,10
willed,5,0,103,11
governess,30,0,184,31
microphone,25,0,182,26
Theresa,25,0,156,24
striving,15,0,135,35
considerations,45,0,294,33
flannel,20,16,134,12
estimated,30,0,215,32
Chelsea,25,0,150,24
scarred,15,0,139,11
imminent,20,0,162,28
flapping,10,0,102,12
Mandy,10,16,63,22
travelers,25,0,198,31
outraged,25,0,157,11
Cf,0,0,7,0
Mediterranean,40,16,301,30
planets,25,16,147,15
solar,15,0,96,7
Marguerite,25,0,199,12
vodka,10,0,65,14
nightgown,25,0,149,24
smeared,20,0,158,13
senseless,40,0,223,24
finely,10,0,104,22
Bertha,20,10,126,14
monarch,20,0,119,21
awakening,25,0,164,40
sneered,25,0,184,11
lunged,15,0,98,16
preach,15,0,113,9
twinkling,15,0,137,36
Phoenix,20,0,121,24
bridges,10,0,119,12
stormed,20,0,145,19
earrings,20,0,165,21
chauffeur,25,0,137,22
fighters,20,0,154,17
hooves,25,0,123,22
tutor,20,0,103,6
flutter,20,0,137,8
goals,15,0,84,9
weighing,15,0,138,29
glimpsed,10,0,122,26
vine,10,0,82,18
energetic,25,0,215,18
torso,20,0,109,17
shave,20,0,103,21
darting,15,0,130,20
scolded,15,0,126,13
forearm,15,0,135,12
lousy,15,0,68,10
gentleness,40,0,238,27
Scots,15,0,77,7
treason,30,0,170,26
unison,25,0,111,27
ladyship,15,0,119,20
supposing,25,0,128,33
Madeline,20,0,167,14
Liza,5,0,46,18
madly,5,0,62,16
basketball,25,0,169,27
Yale,10,0,75,2
arena,20,0,125,12
illustration,35,0,233,28
cheated,25,0,167,18
Lucia,10,0,62,6
Brooks,15,0,84,9
removal,15,0,125,26
obstacle,25,0,156,17
bump,5,0,26,11
duel,10,0,71,6
aft,10,0,58,4
pilots,15,0,107,7
mythology,20,10,128,28
Callie,10,0,108,2
eccentric,20,0,188,14
Richardson,25,0,165,28
furnish,20,0,111,27
unjust,25,0,83,19
boredom,15,0,126,15
Las,10,0,44,7
vent,15,0,88,12
confusing,25,0,132,38
chalk,10,0,66,13
womb,5,0,41,12
jackets,20,0,120,11
violin,10,0,100,16
wan,10,16,52,13
resulting,25,0,170,34
varying,10,0,99,40
bulging,10,0,78,17
orphan,20,16,109,17
privileged,10,0,176,24
wrenched,20,0,161,29
sacks,15,0,73,16
Rosemary,20,0,135,32
guessing,25,0,138,28
unlucky,15,0,65,25
tame,15,0,97,14
Phyllis,10,0,88,27
scanning,25,16,140,31
diplomatic,15,0,162,20
Nicky,0,0,37,10
container,30,0,200,24
Frau,10,0,51,3
concentrating,40,0,262,44
Jenkins,20,0,121,21
menace,20,0,137,16
potent,25,0,141,12
veteran,25,16,169,18
triumphantly,30,16,196,48
staggering,25,0,186,23
respecting,25,0,202,38
mouthful,25,10,111,20
preaching,20,0,160,26
fairies,15,0,148,7
Tessa,20,0,101,14
shouldered,30,0,200,19
displeasure,30,0,216,34
straps,20,0,113,14
Connecticut,35,0,201,24
sickly,5,0,69,23
miraculous,25,0,149,19
snowy,15,0,75,15
equality,20,0,137,20
seventeenth,50,10,287,32
kitten,20,0,136,13
wid,0,0,41,7
magician,15,16,133,12
rainy,10,0,90,10
dainty,15,0,112,14
catches,25,0,144,21
slower,15,0,117,21
abundant,30,16,142,24
nailed,15,0,129,10
obsessed,30,0,173,25
humbly,10,0,56,21
shuddering,25,0,174,23
shifts,20,0,111,14
exalted,20,0,153,14
fingered,15,0,161,20
Rand,10,16,58,12
Oriental,20,0,161,12
distract,20,0,158,18
mon,10,0,50,10
constituted,40,0,232,24
toll,10,0,74,4
Montana,30,16,139,24
intruder,20,0,163,22
electrical,20,0,208,14
missile,15,0,137,22
accounted,30,0,170,12
Hamlet,15,0,109,16
Wyatt,15,0,85,24
stormy,15,0,100,17
efficiency,15,0,174,24
ox,5,0,23,3
Tristram,15,0,135,20
blankly,10,16,82,29
interpret,25,0,213,16
starve,20,0,130,21
notable,25,0,149,24
Arabic,5,0,76,10
rests,20,0,121,13
Ginny,10,0,67,10
neighboring,25,0,196,30
sweaty,20,0,122,19
controlling,25,0,190,26
menacing,20,0,146,26
swearing,20,0,154,21
grassy,15,0,92,10
torrent,25,0,171,12
rained,15,0,134,12
centered,25,0,201,16
Coke,10,0,63,4
cult,10,0,56,10
silken,15,0,113,15
closes,20,0,119,17
stunning,30,0,142,25
tubes,20,0,97,11
weakened,25,0,181,21
Kat,10,0,52,4
speakers,25,0,165,24
accommodate,30,0,203,18
rotting,20,0,142,20
coolness,30,0,162,17
Regina,15,0,110,16
insists,25,0,146,27
insistence,35,0,232,38
calves,15,0,105,19
broadly,10,0,100,17
poster,20,0,131,14
draught,20,0,115,12
Lila,5,0,58,0
ax,5,0,25,4
brink,5,0,66,16
Matilda,15,0,122,8
whiskers,20,0,143,30
Carlo,10,0,77,1
collections,30,0,211,21
copied,10,0,108,6
weekends,25,0,176,24
topics,15,0,104,11
responding,25,0,184,38
miners,15,0,123,25
powerless,25,0,180,21
admitting,20,0,167,32
chip,5,0,53,10
terrain,20,0,167,10
consisting,30,0,184,40
Vivian,10,16,90,22
unreasonable,45,0,250,49
joyful,10,0,56,26
promoted,20,0,154,18
lifts,10,0,86,7
Sasha,20,0,86,14
morals,15,0,103,13
playful,10,0,75,26
Manchester,35,16,212,32
energies,25,0,198,17
flattering,25,0,201,20
undertaking,30,0,199,39
creaking,15,0,138,22
slam,10,0,63,13
rails,10,0,94,7
Savannah,30,16,135,33
propriety,15,0,162,12
inadequate,35,0,215,30
miserably,15,0,150,40
clasp,10,0,70,14
joints,20,0,110,13
devoured,20,0,153,24
Plato,15,0,86,7
weaker,15,0,128,13
urgently,20,0,136,25
fished,15,0,116,14
Brent,15,0,104,8
accusing,20,0,116,26
proceeds,20,0,163,13
Thames,20,0,107,25
appalling,15,0,132,12
pint,10,0,74,8
Hyde,5,0,57,22
Fitzgerald,15,0,160,22
participate,25,0,221,14
countrymen,30,0,176,34
robbers,15,0,124,17
Internet,30,0,189,24
martial,15,0,134,14
erupted,20,0,148,16
alarming,15,0,134,24
lush,15,0,58,9
exhaled,20,0,144,14
undressed,30,0,186,23
numbered,20,0,147,16
Vic,0,0,29,0
offend,15,0,107,13
generals,25,0,176,19
Ricky,0,0,37,10
willow,5,0,82,14
trench,20,0,130,21
endowed,20,0,152,24
explosive,20,0,160,34
chanced,20,16,131,26
trumpet,20,0,132,20
distrust,25,0,152,24
peacefully,20,0,160,24
investigating,35,0,254,46
suppress,25,0,133,14
ruffled,10,0,103,10
lakes,15,0,96,9
Bryan,10,16,69,26
piss,10,0,65,7
talented,30,0,200,16
coachman,25,16,134,20
shuffling,20,0,118,19
furnace,20,0,124,20
gilded,5,0,103,4
contemplate,35,0,231,26
wrinkles,15,0,138,28
Marsh,15,0,80,9
spitting,20,0,147,27
Lucien,15,0,96,12
outright,25,0,148,13
squares,25,0,127,22
Cecilia,10,0,125,4
contemplating,35,0,240,40
knitting,20,0,145,31
sessions,35,0,178,24
panties,25,16,156,19
exertion,25,0,185,20
cultures,25,0,139,21
overboard,20,0,164,25
strangled,25,16,178,23
Noel,10,0,73,4
bass,15,0,67,12
mane,15,16,90,16
cigars,10,0,97,7
origins,15,0,128,8
Holt,10,0,62,6
happiest,25,0,160,15
planting,20,16,137,24
sighted,20,0,142,17
boasted,25,0,149,19
abyss,15,0,73,13
embassy,20,0,118,20
marking,10,0,99,24
crippled,5,0,122,4
diseases,30,0,191,31
extract,20,0,144,12
grunt,15,0,80,8
ID,0,0,0,0
envied,15,0,133,18
woe,10,0,68,7
reviews,15,0,144,25
Wally,5,0,55,10
span,15,16,70,13
influential,30,0,211,26
blinds,10,0,89,24
ants,20,16,91,11
respectfully,25,0,200,42
nobles,20,0,116,21
legendary,20,0,176,26
freak,10,0,90,7
biography,15,0,126,17
farming,10,0,104,24
encounters,40,0,220,29
Anton,20,0,90,16
Marilyn,10,0,102,14
Twain,10,0,73,20
diving,5,0,84,28
similarly,10,0,141,29
aura,15,0,75,6
parson,20,0,110,18
Armstrong,20,0,138,28
crumbling,10,0,106,24
impending,15,0,152,36
thicket,20,10,142,12
clip,0,0,47,0
Gail,5,0,58,0
grapes,15,0,111,7
declaring,15,0,161,16
horsemen,30,0,181,29
continual,30,0,164,24
radar,10,0,98,0
giants,20,16,118,11
Jan.,10,16,45,12
thrilling,15,10,156,18
extracted,25,0,195,16
Sal,5,0,37,0
aroma,15,0,97,12
disastrous,35,0,191,35
reservation,35,0,249,44
honoured,30,0,161,23
emphatically,25,0,205,38
Fritz,5,0,66,9
Thanksgiving,25,16,161,62
differ,5,0,103,4
Mara,10,0,67,0
creates,25,0,173,15
clapping,10,0,104,12
lore,10,0,91,4
sneer,20,0,133,7
favourable,25,0,162,32
naughty,25,0,110,24
Hazel,10,0,75,18
crews,10,0,90,9
clown,10,0,70,8
resembling,20,0,184,34
Dillon,10,0,88,6
Denise,20,0,136,24
cheat,20,0,116,14
Cuba,10,0,37,10
conductor,25,0,148,26
indignantly,25,16,191,46
thump,15,10,67,12
bolts,15,0,85,12
Franz,10,16,63,9
Griffin,5,0,93,6
Jeremiah,20,0,165,21
Cass,15,0,62,7
affectionately,40,0,283,42
awaken,20,0,117,22
Luckily,5,0,58,22
produces,20,0,133,15
cordial,10,0,119,2
uneven,25,0,128,23
hymn,10,0,52,11
teenage,30,0,192,14
naught,25,0,105,18
glint,10,0,86,8
youths,25,10,101,15
Henrietta,30,0,214,20
Colt,10,0,62,6
corresponding,30,0,232,40
accidental,25,0,197,12
groaning,20,16,139,26
Christie,20,0,162,26
masks,15,0,72,25
inland,15,16,111,24
mischievous,30,0,185,51
pension,25,0,147,20
fills,5,0,71,7
successor,30,0,161,21
lazily,5,0,76,28
savings,20,0,113,42
sleeps,20,0,132,18
mall,5,0,56,6
freight,15,0,135,10
sings,15,0,85,26
gowns,15,0,75,9
Elise,10,0,90,12
galloped,15,0,134,6
bursts,20,0,96,18
Ronnie,20,0,122,14
westward,20,0,154,23
inspect,20,0,140,22
malicious,20,0,144,13
glazed,10,0,94,18
caravan,20,16,123,22
fences,20,0,130,19
introducing,25,0,185,32
haunting,30,0,146,29
recognizing,20,0,182,48
interviewed,25,0,244,42
showered,25,0,174,23
unspoken,30,0,136,19
interrogation,40,0,286,28
splashing,25,0,146,33
severed,20,0,167,23
corporal,15,0,132,4
Nikki,0,0,46,6
Barton,20,0,112,12
accumulated,30,0,180,20
softer,20,0,131,15
assent,30,0,148,18
ambitions,25,0,167,27
springing,15,0,137,31
Avery,5,0,65,26
reversed,20,0,185,30
instinctive,30,0,226,48
richer,10,0,122,10
regrets,20,0,164,11
lanes,20,16,114,15
clergy,5,0,88,14
obstacles,30,0,175,22
enduring,20,0,145,28
slate,20,0,121,13
fooled,15,0,115,6
guiding,10,0,95,18
insanity,25,16,159,36
undone,25,0,122,19
twas,15,0,78,17
raged,10,0,99,4
dreamy,10,0,106,14
musician,20,16,129,20
afore,15,0,110,4
enraged,20,0,158,14
dire,5,0,90,2
exasperation,40,0,259,38
tying,10,0,80,28
margin,10,0,97,12
plunging,15,0,100,24
Aubrey,10,0,75,20
Trinity,10,0,113,22
insect,20,0,134,18
vitality,15,0,142,26
targets,25,0,160,11
kinda,10,0,81,15
intervention,40,0,277,42
Petersburg,25,0,177,24
Isle,10,0,69,16
wondrous,25,0,130,24
gettin,20,0,140,14
witty,10,0,88,17
delivering,15,0,190,32
tensed,25,0,155,14
Spaniards,20,16,146,19
beforehand,30,16,204,29
tranquil,20,16,131,24
vertical,15,0,152,16
crouching,20,0,131,28
whereupon,30,0,176,19
democratic,20,0,188,20
paperwork,15,0,142,21
explicit,10,0,134,10
cooperation,35,0,231,20
pulpit,10,0,80,10
obscured,20,0,131,25
monthly,20,10,113,28
feminist,20,0,160,34
Mallory,10,0,95,12
superstitious,45,0,254,40
scattering,30,0,209,27
Jennie,20,0,138,14
coldness,25,0,152,17
leans,20,16,114,11
shyly,10,0,61,27
orbit,10,0,93,15
tackle,15,0,113,12
Anita,15,0,93,20
affecting,20,0,159,24
sporting,20,0,140,29
rustle,20,0,123,16
Tanner,20,16,121,12
Dinah,15,0,84,17
chant,20,16,99,18
hoisted,25,0,159,19
Paige,10,0,90,2
foundations,40,0,205,27
wheelchair,25,0,204,17
soiled,15,0,125,11
Irving,5,0,68,28
publishers,25,0,164,31
Francesca,25,16,161,26
grieved,10,0,137,16
chopped,15,0,112,14
camel,10,0,90,12
preached,20,0,164,14
editorial,20,0,197,10
rejoiced,15,0,159,10
sunken,25,0,108,17
nightfall,20,0,148,16
satellite,30,0,219,21
circulation,25,0,191,20
rejoice,15,0,146,8
jars,10,0,62,9
minority,15,0,143,28
uniformed,20,0,155,23
vexed,10,0,92,12
positioned,30,0,210,34
creaked,15,0,142,10
Reggie,10,0,109,6
Dominic,10,0,100,24
Belinda,15,0,129,16
Peters,20,0,140,15
Archbishop,20,0,136,26
incense,25,0,165,24
Boris,10,0,80,9
presumed,20,0,147,20
holster,25,0,155,19
indoors,20,0,136,21
Amen,10,0,66,14
programme,15,0,147,12
tor,10,0,68,4
receives,20,0,183,27
peculiarly,15,0,154,20
comprehension,40,0,259,38
plank,10,16,65,11
memorial,15,0,151,14
gait,10,0,79,4
Potter,20,0,133,8
considers,25,0,179,25
endeavour,30,0,185,34
nobleman,25,16,149,32
hiss,15,0,77,12
littered,20,0,194,12
fertile,15,0,161,14
raped,10,0,99,4
scissors,25,0,146,28
tremor,15,0,131,16
Tolstoy,20,0,109,24
attributes,35,0,215,23
compensation,40,0,237,40
berries,15,0,157,12
investigator,35,0,248,34
trails,15,0,122,11
tumble,15,0,97,12
abide,10,0,101,12
Ginger,10,0,103,16
endeavoured,35,0,236,38
crammed,10,0,116,12
Susie,15,0,86,16
Harlequin,20,0,142,18
prosecutor,30,0,188,22
quarry,10,0,75,17
straighten,35,0,219,19
choke,15,0,90,12
Fran,10,16,63,6
housed,25,0,119,17
lovingly,10,0,103,38
mixing,5,0,76,26
wrestling,20,0,169,33
soothe,30,10,148,13
Churchill,15,0,116,20
assert,25,0,146,18
discern,15,0,137,24
illustrations,40,0,252,29
colonies,25,0,164,21
stretches,35,0,213,28
Haven,15,0,86,18
warily,5,0,88,17
profitable,20,0,180,22
sarcastic,25,0,170,21
dough,15,0,68,11
scowl,10,0,69,21
Olga,5,0,43,0
whipping,10,0,105,19
